Time (s),Temperature (K)
90.82100000000014,86.03635908588774
92.05999999999995,86.14731851749035
93.30100000000016,86.25825182632647
94.55600000000004,86.36918609090738
95.79300000000012,86.48014525735958
97.00400000000013,86.59114877205971
98.25900000000001,86.70221050281842
99.49099999999999,86.81333800288702
100.78500000000008,86.92453214765241
101.98800000000006,87.03578715285605
103.23900000000003,87.14709096040028
104.50099999999998,87.25842595476638
105.78099999999995,87.36976995792261
107.02200000000016,87.4810974340574
108.26400000000012,87.59238082856096
109.55999999999995,87.70359196272999
110.8130000000001,87.81470340494131
112.077,87.92568974394578
113.31100000000015,88.03652869962634
114.54899999999998,88.14720201974258
115.79600000000005,88.25769612916089
117.01999999999998,88.36800251168711
118.26800000000003,88.47811782338803
119.51200000000017,88.58804375302073
120.69600000000014,88.69778665747664
121.93700000000013,88.80735701227974
123.17200000000003,88.91676872616368
124.41000000000008,89.0260383719425
125.64599999999996,89.13518439023052
126.87000000000012,89.24422631563318
128.12900000000013,89.35318406903961
129.37400000000002,89.46207735595846
130.66000000000008,89.57092519374463
131.942,89.67974558132626
133.221,89.78855531248107
134.45100000000002,89.89736992188382
135.71600000000012,90.00620374422252
136.962,90.11507005750975
138.183,90.22398127472572
139.3800000000001,90.33294914705726
140.606,90.44198494419926
141.84900000000016,90.55109957834588
143.096,90.66030364374616
144.385,90.76960735589302
145.67100000000005,90.87902038308617
146.9000000000001,90.98855157275247
148.164,91.09820858511189
149.42000000000007,91.2079974583754
150.68600000000015,91.31792213893443
151.94900000000007,91.42798401445275
153.23299999999995,91.53818149022659
154.48299999999995,91.64850965167984
155.7360000000001,91.75896005345241
157.01,91.86952066750186
158.26099999999997,91.98017601489045
159.53300000000013,92.09090749515967
160.77200000000016,92.2016939140087
162.00900000000001,92.31251219830779
163.26200000000017,92.4233382734985
164.53600000000006,92.53414806441269
165.82600000000002,92.64491857238991
167.11300000000006,92.75562897284264
168.39700000000016,92.86626167096662
169.68000000000006,92.9768032548259
170.96800000000007,93.08724528573299
172.25199999999995,93.19758487107957
173.5440000000001,93.30782497714505
174.81899999999996,93.41797445096098
176.11699999999996,93.52804773570278
177.36000000000013,93.63806428192552
178.61900000000014,93.74804767274526
179.88800000000015,93.85802449794882
181.06200000000013,93.96802303005579
182.33300000000008,94.07807176689508
183.57500000000005,94.18819791418908
184.85000000000014,94.29842588848643
186.13100000000009,94.4087759251694
187.36300000000006,94.51926286874843
188.62300000000005,94.6298952149502
189.87900000000013,94.74067446531807
191.13200000000006,94.8515948384397
192.42700000000013,94.96264336054124
193.70800000000008,95.07380033852878
195.01200000000017,95.18504019846475
196.27800000000002,95.29633265012784
197.57100000000014,95.40764411990152
198.846,95.51893937525858
200.144,95.63018325347889
201.42200000000003,95.74134239944968
202.711,95.85238691208049
204.00199999999995,95.96329180395911
205.2840000000001,96.07403818601928
206.57600000000002,96.18461410208177
207.85400000000004,96.29501495705038
209.13800000000015,96.40524350475107
210.43200000000002,96.51530938449095
211.72199999999998,96.62522822129291
213.00400000000013,96.73502033262105
214.29100000000017,96.84470910607112
215.577,96.95431913313958
216.85799999999995,97.06387420302252
218.15100000000007,97.17339527062134
219.44600000000014,97.28289851810318
220.7260000000001,97.39239362797485
222.00199999999995,97.50188237609441
223.29899999999998,97.61135764049855
224.58400000000006,97.72080290186318
225.87300000000005,97.83019228418125
227.154,97.93949115761662
228.45600000000013,98.04865729447422
229.75099999999998,98.157642537362
231.038,98.26639491150061
232.31600000000003,98.37486108314617
233.60799999999995,98.48298904510972
234.9000000000001,98.59073089271362
236.16200000000003,98.69804554580152
237.44900000000007,98.80490126787814
238.74400000000014,98.91127783997133
240.02400000000011,99.01716826039991
241.2070000000001,99.12257986135059
242.47000000000003,99.22753476242488
243.72500000000014,99.3320696120216
245.01400000000012,99.43623460255766
246.29999999999995,99.54009178221928
247.54100000000017,99.64371272547083
248.79899999999998,99.74717565693678
250.06600000000003,99.85056215910492
251.30700000000002,99.95395359113162
252.56200000000013,100.05742741528704
253.817,100.16105361666764
255.07799999999997,100.26489135872171
256.328,100.36898606822551
257.59799999999996,100.47336710896394
258.88700000000017,100.57804615913265
260.12699999999995,100.68301638799018
261.3810000000001,100.7882524904195
262.6680000000001,100.89371159547436
263.943,100.99933502137861
265.1780000000001,101.10505080567266
266.4680000000001,101.21077690075042
267.749,101.31642489260545
269.04600000000005,101.42190407160668
270.3320000000001,101.52712566535011
271.62200000000007,101.63200703282935
272.905,101.73647561870077
274.19399999999996,101.8404724788928
275.50300000000016,101.9439552043092
276.76700000000005,102.04690009643183
278.05899999999997,102.1493034869836
279.23299999999995,102.25118213184913
280.53300000000013,102.35257265550112
281.779,102.45353006703084
282.96500000000015,102.5541254108358
284.23400000000015,102.65444265781689
285.5,102.75457497956198
286.76200000000017,102.8546205785344
288.048,102.95467826598222
289.32899999999995,103.05484299137068
290.5140000000001,103.1552015301933
291.78600000000006,103.25582852707304
293.05999999999995,103.35678307499916
294.355,103.45810598668139
295.61800000000017,103.55981787735551
296.904,103.66191814192864
298.19399999999996,103.76438486892806
299.48900000000003,103.86717568779574
300.78099999999995,103.97022950332898
302.0640000000001,104.07346903127532
303.3430000000001,104.17680401614439
304.62699999999995,104.28013497951864
305.85300000000007,104.38335732615667
307.106,104.48636562387705
308.374,104.58905786721297
309.634,104.69133954123788
310.9200000000001,104.79312731415537
312.202,104.8943522069503
313.4960000000001,104.99496211773314
314.78200000000015,105.09492360888042
316.067,105.19422290002981
317.345,105.29286604734136
318.63800000000015,105.39087832774639
319.8899999999999,105.48830287801937
321.1260000000002,105.58519867085295
322.37699999999995,105.68163793448879
323.63599999999997,105.77770314343957
324.83100000000013,105.87348372218443
326.06100000000015,105.96907260746154
327.25800000000027,106.0645628131538
328.5160000000001,106.16004413648089
329.74000000000024,106.25560013240582
331.0100000000002,106.35130546111138
332.2550000000001,106.44722369120355
333.5100000000002,106.54340561974239
334.79100000000017,106.63988814356541
336.0340000000001,106.73669368911253
337.25800000000027,106.83383018426296
338.5250000000001,106.93129153794114
339.8029999999999,107.0290585707033
341.08600000000024,107.12710032583419
342.3630000000003,107.22537568404968
343.66100000000006,107.32383519865135
344.8850000000002,107.42242306406465
346.15300000000025,107.52107913792494
347.3960000000002,107.61974094450838
348.66499999999996,107.71834559151792
349.93899999999985,107.8168315492915
351.2260000000001,107.91514025054889
352.5210000000002,108.01321748305945
353.80499999999984,108.11101456297978
355.0970000000002,108.20848928165216
356.37400000000025,108.30560663089577
357.616,108.40233931992215
358.85300000000007,108.49866809980435
360.0970000000002,108.59458191568939
361.4000000000001,108.69007790447704
362.674,108.78516125772875
363.96000000000004,108.8798449658216
365.19100000000026,108.97414945170591
366.43499999999995,109.06810210292367
367.69100000000026,109.1617367082897
368.90999999999985,109.25509279687145
370.15999999999985,109.34821487908798
371.42599999999993,109.44115159019508
372.6640000000002,109.53395473348645
373.9540000000002,109.62667822775114
375.1790000000001,109.71937696445762
376.42700000000013,109.81210558657176
377.672,109.90491720936305
378.90200000000004,109.99786210619621
380.174,110.09098639262045
381.424,110.18433074577445
382.6790000000001,110.27792919894272
383.93100000000004,110.37180805774594
385.1930000000002,110.4659849823032
386.4659999999999,110.56046827723334
387.7020000000002,110.65525642815251
388.9850000000001,110.75033791571146
390.24800000000005,110.84569132934078
391.5329999999999,110.94128579328134
392.8250000000003,111.03708170407596
394.11500000000024,111.1330317636297
395.40099999999984,111.22908228095572
396.69000000000005,111.32517470510332
397.96799999999985,111.42124733735108
399.2640000000001,111.51723716058625
400.5500000000002,111.61308172174473
401.8290000000002,111.70872099739124
403.12400000000025,111.80409917126664
404.4079999999999,111.89916625703299
405.692,111.99387950524061
406.9830000000002,112.08820454200301
408.2710000000002,112.18211619833563
409.5529999999999,112.27559900251188
410.83899999999994,112.36864732371093
412.0830000000001,112.46126517056722
413.3420000000001,112.55346566280463
414.5909999999999,112.64527020673405
415.8789999999999,112.73670741752665
417.15999999999985,112.82781184387122
418.3609999999999,112.91862255476238
419.6300000000001,113.00918165339286
420.8800000000001,113.09953278341978
422.14699999999993,113.18971968703845
423.41200000000026,113.27978487309123
424.66899999999987,113.36976844279859
425.9079999999999,113.45970710871416
427.15200000000004,113.54963343417494
428.4180000000001,113.63957530381631
429.701,113.72955562587808
430.99900000000025,113.81959225372746
432.2020000000002,113.90969809985968
433.46000000000004,113.99988141506324
434.703,114.09014619436596
435.96399999999994,114.18049266705391
437.203,114.27091782758299
438.4500000000003,114.3614159670867
439.7069999999999,114.45197916964473
440.962,114.54259774389756
442.2800000000002,114.6332605680986
443.5770000000002,114.72395533669933
444.82299999999987,114.81466870891143
446.078,114.90538636442078
447.34900000000016,114.99609298179769
448.5799999999999,115.08677216350539
449.86400000000003,115.17740633788107
451.105,115.26797666647509
452.3409999999999,115.35846299200495
453.6060000000002,115.44884385006317
454.89800000000014,115.53909657707307
456.15300000000025,115.62919753839095
457.44100000000026,115.71912247670285
458.7310000000002,115.80884698592918
460.0170000000003,115.89834710471784
461.2960000000003,115.98760000824689
462.5460000000003,116.07658477346348
463.797,116.16528318294228
465.0430000000001,116.25368052804676
466.32400000000007,116.34176636845055
467.5970000000002,116.42953520263741
468.8699999999999,116.5169870074848
470.15200000000004,116.60412760983343
471.451,116.69096886036162
472.68499999999995,116.77752858585005
473.94799999999987,116.86383030843264
475.17999999999984,116.94990273329327
476.44799999999987,117.03577901587963
477.61799999999994,117.12149583105439
478.8850000000002,117.20709227777843
480.1130000000003,117.29260866337859
481.3560000000002,117.37808521538275
482.616,117.4635607737087
483.88599999999997,117.54907152079119
485.12199999999984,117.63464980409573
486.355,117.72032309934873
487.605,117.80611315928341
488.8290000000002,117.89203538352655
490.08100000000013,117.97809843541076
491.24900000000025,118.06430411789903
492.5170000000003,118.15064751171802
493.7629999999999,118.23711736457824
495.0300000000002,118.32369670947243
496.2649999999999,118.41036368066155
497.5100000000002,118.4970924876695
498.7649999999999,118.58385450170968
500.0329999999999,118.67061940609418
501.32400000000007,118.75735635867548
502.56399999999985,118.84403511549652
503.78600000000006,118.93062707313754
505.0419999999999,119.01710618891525
506.328,119.10344974559341
507.567,119.18963893751085
508.80700000000024,119.27565926363015
510.0720000000001,119.36150072306796
511.33600000000024,119.44715781924324
512.6379999999999,119.53262938492102
513.913,119.61791824751056
515.1979999999999,119.70303076294756
516.4369999999999,119.78797625081133
517.6880000000001,119.8727663623511
518.931,119.95741441383493
520.203,120.04193471942067
521.4949999999999,120.12634195387861
522.779,120.21065057098774
524.0660000000003,120.29487429651105
525.3530000000001,120.37902571131657
526.6300000000001,120.46311593598374
527.9160000000002,120.54715441953344
529.1660000000002,120.6311488280178
530.4369999999999,120.71510502627702
531.6970000000001,120.79902714385096
532.9790000000003,120.88291771122591
534.239,120.96677784834199
535.5100000000002,121.05060749318699
536.7750000000001,121.13440565240454
538.0709999999999,121.21817065663807
539.3490000000002,121.30190041067992
540.594,121.38559262784024
541.835,121.46924503820517
543.0720000000001,121.55285556406994
544.3600000000001,121.63642246081393
545.6480000000001,121.71994442283507
546.884,121.80342065483306
548.152,121.88685090880712
549.4000000000001,121.97023549301711
550.6590000000001,122.05357525412867
551.8969999999999,122.13687153637821
553.1489999999999,122.22012612377918
554.3989999999999,122.303341166355
555.6610000000001,122.38651909273445
556.9050000000002,122.46966251211884
558.1590000000001,122.55277410731401
559.4140000000002,122.63585651976854
560.6730000000002,122.71891222603921
561.9520000000002,122.80194340890922
563.241,122.88495182430181
564.4790000000003,122.96793866479011
565.7040000000002,123.05090442293512
566.9610000000002,123.13384875727847
568.248,123.21677036449802
569.5190000000002,123.29966686421388
570.721,123.38253470260292
571.9880000000003,123.46536907710001
573.2559999999999,123.54816388919787
574.5390000000002,123.63091173098837
575.8110000000001,123.71360390880798
577.1089999999999,123.79623050716921
578.395,123.87878049505156
579.6759999999999,123.96124187119298
580.96,124.04360184908555
582.2550000000001,124.12584708003027
583.538,124.20796390690452
584.8200000000002,124.28993864208323
586.1120000000001,124.37175786516978
587.3960000000002,124.45340873150596
588.685,124.53487928166797
589.9769999999999,124.61615874585607
591.252,124.69723783152261
592.5390000000002,124.77810899036767
593.8339999999998,124.85876665786215
595.1179999999999,124.9392074592079
596.3630000000003,125.01943037696095
597.5860000000002,125.09943687717377
598.828,125.17923099045304
600.0810000000001,125.25881934711086
601.317,125.33821116659857
602.5660000000003,125.41741819785113
603.8290000000002,125.49645460989906
605.127,125.57533683479588
606.335,125.65408336026235
607.596,125.73271447132947
608.8380000000002,125.8112519444385
610.1240000000003,125.88971869322623
611.348,125.968138369291
612.585,126.04653492084333
613.844,126.12493211427136
615.0190000000002,126.20335302827974
616.2290000000003,126.28181952733102
617.4589999999998,126.36035172407155
618.6930000000002,126.43896744822443
619.9340000000002,126.51768173754289
621.2139999999999,126.59650636724288
622.4650000000001,126.67544943627132
623.7200000000003,126.75451503047017
624.9830000000002,126.83370298152168
626.2080000000001,126.91300873730815
627.4780000000001,126.99242335838234
628.7220000000002,127.07193365062243
629.9969999999998,127.15152244094547
631.2759999999998,127.23116899680045
632.52,127.31084958390157
633.7719999999999,127.39053814636168
635.0160000000001,127.47020709429937
636.288,127.54982817353593
637.5700000000002,127.62937338566591
638.8620000000001,127.7088159243223
640.152,127.78813109118146
641.4259999999999,127.86729715381585
642.7220000000002,127.94629610520172
643.9960000000001,128.02511428919863
645.248,128.1037428623966
646.4900000000002,128.1821780672611
647.7550000000001,128.2604213011237
649.038,128.3384789714824
650.3049999999998,128.41636214176893
651.5880000000002,128.49408598059867
652.873,128.57166903484523
654.1660000000002,128.64913235940577
655.462,128.72649854474545
656.7249999999999,128.8037906881414
658.0160000000001,128.88103135614892
659.259,128.95824158946425
660.5070000000001,129.03543999978945
661.7649999999999,129.11264200457518
663.038,129.18985923718586
664.3040000000001,129.26709916476142
665.5999999999999,129.3443649350655
666.886,129.42165545783863
668.1750000000002,129.49896571640588
669.4110000000001,129.5762872948688
670.665,129.65360909010766
671.904,129.7309181684598
673.172,129.80820072135438
674.4580000000001,129.88544306484997
675.7000000000003,129.96263262702212
676.906,130.03975886654044
678.1759999999999,130.1168140666388
679.4270000000001,130.19379395698599
680.6590000000001,130.27069812637862
681.9099999999999,130.34753019697652
683.1759999999999,130.4242977435495
684.4580000000001,130.50101195693168
685.7530000000002,130.57768706240282
686.989,130.65433952151344
688.2690000000002,130.7309870578379
689.5140000000001,130.80764755357825
690.752,130.88433787406532
692.031,130.9610726834777
693.2919999999999,131.03786331511495
694.531,131.11471675805004
695.8000000000002,131.1916348202163
697.047,131.26861351730227
698.3220000000001,131.3456427231613
699.6199999999999,131.4227061088578
700.8940000000002,131.49978138474117
702.1840000000002,131.57684083989028
703.4679999999998,131.65385216002574
704.7620000000002,131.73077949410143
706.0450000000001,131.80758472320622
707.337,131.8842288770849
708.6530000000002,131.96067363801694
709.9189999999999,132.03688286271802
711.1950000000002,132.1128240557026
712.4700000000003,132.18846972977911
713.77,132.26379859281278
715.0070000000001,132.33879651176736
716.2260000000001,132.41345721222194
717.4850000000001,132.48778268345058
718.721,132.56178327639054
719.969,132.63547749232862
721.201,132.7088914745927
722.4960000000001,132.7820582283163
723.7280000000001,132.8550166035668
724.9859999999999,132.92781008773647
726.223,133.00048545810031
727.4540000000002,133.0730913483899
728.703,133.14567678744646
729.9630000000002,133.21828976482644
731.2200000000003,133.29097587253338
732.44,133.3637770684903
733.6799999999998,133.43673060228764
734.9320000000002,133.50986813045822
736.156,133.58321504034356
737.395,133.65678999284108
738.6599999999999,133.73060468714735
739.942,133.80466383882583
741.165,133.87896535665718
742.402,133.9535006989349
743.652,134.02825538444102
744.8870000000002,134.1032096321991
746.1570000000002,134.17833909926264
747.4110000000001,134.25361569002257
748.6799999999998,134.32900840810018
749.953,134.40448422534948
751.239,134.48000894645534
752.5149999999999,134.55554804940772
753.8000000000002,134.63106748434242
755.0889999999999,134.70653441781587
756.3809999999999,134.78191791015817
757.663,134.85718951731113
758.9450000000002,134.9323238090591
760.194,135.00729879952718
761.4639999999999,135.08209628546197
762.7139999999999,135.15670208374047
763.9949999999999,135.23110616824965
765.2730000000001,135.3053027021179
766.547,135.37928996367896
767.817,135.45307016944017
769.1019999999999,135.52664919477567
770.386,135.60003619484223
771.6799999999998,135.67324313628
772.969,135.74628425071197
774.2559999999999,135.81917542384173
775.5419999999999,135.89193354036405
776.8200000000002,135.96457580361582
778.1170000000002,136.037119053195
779.402,136.10957910638604
780.5889999999999,136.18197015138844
781.855,136.2543042193074
783.1089999999999,136.32659075843407
784.3240000000001,136.39883633082061
785.5880000000002,136.47104444959948
786.8450000000003,136.54321556999398
788.1210000000001,136.61534723541786
789.4070000000002,136.68743437468885
790.6950000000002,136.75946974253847
791.9780000000001,136.8314444857135
793.2670000000003,136.90334880858688
794.54,136.97517270303143
795.8400000000001,137.04690671053723
797.1199999999999,137.11854267912236
798.413,137.19007447076996
799.6970000000001,137.26149858099842
800.9850000000001,137.33281463627043
802.2240000000002,137.4040257375601
803.4780000000001,137.4751386259931
804.7290000000003,137.5461636559825
805.9780000000001,137.61711457111
807.2640000000001,137.6880080857574
808.4780000000001,137.75886328842452
809.6950000000002,137.82970089130535
810.8809999999999,137.9005423567778
812.1579999999999,137.97140894309032
813.4140000000002,138.04232071511868
814.7080000000001,138.11329556799683
815.989,138.18434830992118
817.232,138.25548984841382
818.5039999999999,138.32672652440579
819.7780000000002,138.39805962842186
821.031,138.46948512146955
822.3180000000002,138.54099357735305
823.5790000000002,138.6125703506556
824.8429999999998,138.68419596371385
826.1309999999999,138.7558466966299
827.4169999999999,138.8274953537249
828.7139999999999,138.89911217091415
829.9960000000001,138.97066582272205
831.2170000000001,139.0421244820904
832.4740000000002,139.1134568882768
833.732,139.18463337765414
834.991,139.25562683360283
836.2860000000001,139.32641351815747
837.567,139.39697375662573
838.8620000000001,139.46729245370693
840.1489999999999,139.53735942813373
841.3789999999999,139.60716956408444
842.6100000000001,139.6767227847324
843.8879999999999,139.74602386306822
845.1420000000003,139.8150820907539
846.4410000000003,139.8839108335162
847.656,139.9525270028544
848.8940000000002,140.02095047361772
850.145,140.08920348046124
851.3650000000002,140.15731001928017
852.623,140.2252952783622
853.8820000000001,140.29318511712674
855.1509999999998,140.36100560506873
856.393,140.42878262588124
857.6080000000002,140.49654154583408
858.8699999999999,140.5643069413656
860.1219999999998,140.63210237209253
861.3630000000003,140.6999501853225
862.6210000000001,140.7678713385915
863.8290000000002,140.83588522296043
865.0630000000001,140.9040094729156
866.3070000000002,140.9722597528001
867.6170000000002,141.04064951347473
868.8899999999999,141.10918971987357
870.1669999999999,141.17788855279184
871.462,141.24675109820652
872.7429999999999,141.31577904301525
874.0390000000002,141.38497039557475
875.3250000000003,141.45431925324755
876.5439999999999,141.5238156471887
877.8250000000003,141.59344548692846
879.0700000000002,141.6631906279151
880.3389999999999,141.7330290803324
881.6080000000002,141.80293536798348
882.9009999999998,141.87288104421543
884.1779999999999,141.94283535775085
885.4610000000002,142.01276605460308
886.7460000000001,142.0826402917728
888.0349999999999,142.15242563041699
889.3200000000002,142.22209107052976
890.6060000000002,142.291608082501
891.8960000000002,142.3609515864294
893.1889999999999,142.43010083301624
894.471,142.49904014083106
895.672,142.56775944756458
896.9320000000002,142.63625464166637
898.192,142.7045276514488
899.4760000000001,142.77258627861616
900.7629999999999,142.84044377674098
902.0010000000002,142.90811818910538
903.2570000000001,142.97563147114036
904.5250000000001,143.04300843273393
905.8160000000003,143.1102755500128
907.0709999999999,143.1774597039516
908.3450000000003,143.2445869050912
909.5360000000001,143.31168106605338
910.8070000000002,143.37876288367363
912.0630000000001,143.4458488908118
913.3029999999999,143.51295072516646
914.5660000000003,143.58007465248252
915.8209999999999,143.64722137285017
917.087,143.714386120067
918.3380000000002,143.78155905128975
919.6280000000002,143.8487259085628
920.9120000000003,143.91586891772624
922.1330000000003,143.98296787910405
923.3820000000001,144.05000139462743
924.6590000000001,144.11694816733223
925.913,144.18378830379189
927.2080000000001,144.2505045492788
928.4969999999998,144.3170833912723
929.7849999999999,144.3835159710889
931.056,144.4497987542481
932.355,144.51593392175332
933.6350000000002,144.5819294576647
934.9160000000002,144.64779892411394
936.1080000000002,144.71356093766428
937.3690000000001,144.77923836787477
938.6420000000003,144.8448572960945
939.9259999999999,144.91044578851262
941.212,144.97603254270985
942.4900000000002,145.04164547783466
943.7530000000002,145.10731033900842
945.0010000000002,145.17304938736987
946.232,145.23888024217854
947.5219999999999,145.30481493517294
948.7829999999999,145.3708592236784
950.0680000000002,145.43701220172161
951.3690000000001,145.50326622993248
952.6480000000001,145.56960718766612
953.94,145.636015037622
955.2290000000003,145.70246467682003
956.5120000000002,145.76892703267225
957.7510000000002,145.8353703542163
958.9929999999999,145.90176163656992
960.2310000000002,145.96806811121655
961.5030000000002,146.03425873048246
962.7339999999999,146.10030557570735
964.0059999999999,146.16618512732518
965.2570000000001,146.23187933756392
966.5170000000003,146.2973764540601
967.7629999999999,146.3626715606558
968.9839999999999,146.42776681251166
970.2649999999999,146.4926713541118
971.531,146.5574009302574
972.808,146.62197720807873
974.029,146.6864268423884
975.2420000000002,146.75078033116336
976.511,146.81507071093415
977.768,146.87933215170537
979.0010000000002,146.94359851431608
980.239,147.00790193326898
981.5160000000001,147.0722714840319
982.7710000000002,147.1367319901126
984.009,147.20130301882435
985.2780000000002,147.26599810468798
986.5619999999999,147.33082422582095
987.8240000000001,147.3957815523942
989.1010000000001,147.46086347237915
990.3850000000002,147.5260568872188
991.6700000000001,147.5913427589095
992.9520000000002,147.6566968821274
994.2339999999999,147.72209084634508
995.5320000000002,147.7874931473477
996.819,147.85287040150598
998.029,147.91818861485373
999.328,147.9834144588407
1000.5929999999998,148.0485165017499
1001.9070000000002,148.11346635508568
1003.1410000000001,148.1782396959231
1004.4250000000002,148.2428171310352
1005.6880000000001,148.30718487575763
1006.962,148.3713352264706
1008.2490000000003,148.43526681802626
1009.531,148.4989846635127
1010.8200000000002,148.5624999773655
1012.105,148.62582979358905
1013.4000000000001,148.68899639464473
1014.6790000000001,148.75202657561806
1015.8960000000002,148.8149507697461
1017.1599999999999,148.87780206773698
1018.404,148.94061516368373
1019.6889999999999,149.00342525873342
1020.9769999999999,149.06626695914673
1022.2640000000001,149.12917320665247
1023.5430000000001,149.19217427179115
1024.763,149.25529683876047
1026.016,149.3185632117393
1027.2800000000002,149.38199066492905
1028.495,149.44559095387748
1029.7310000000002,149.5093700043988
1031.002,149.57332778841416
1032.2759999999998,149.63745838684898
1033.5549999999998,149.70175023668432
1034.837,149.76618655506354
1036.1350000000002,149.83074592570492
1037.422,149.89540302632136
1038.6950000000002,149.96012947308895
1039.982,150.02489475042455
1041.277,150.0896671964541
1042.556,150.15441501072374
1043.846,150.2191072454912
1045.1390000000001,150.28371474639042
1046.422,150.34821100985684
1047.712,150.41257292648234
1048.998,150.47678138066868
1050.2800000000002,150.5408216861925
1051.565,150.60468384407474
1052.857,150.6683626137101
1054.1440000000002,150.73185739416058
1055.424,150.79517192489803
1056.7150000000001,150.8583138217439
1058.007,150.92129396653257
1059.2910000000002,150.98412577911176
1060.5170000000003,151.04682440511152
1061.792,151.10940585738015
1063.0460000000003,151.17188615136774
1064.3029999999999,151.23428047195875
1065.58,151.29660241055456
1066.8540000000003,151.35886330976786
1068.152,151.42107174508286
1069.433,151.48323316655822
1070.7220000000002,151.5453497172727
1072.0030000000002,151.60742023759957
1073.286,151.66944045534595
1074.5390000000002,151.73140335029635
1075.8029999999999,151.79329967536998
1077.045,151.85511860749614
1078.3000000000002,151.91684849676605
1079.5320000000002,151.97847767656776
1080.7980000000002,152.03999529324653
1082.0639999999999,152.1013921124805
1083.306,152.16266126085776
1084.5929999999998,152.22379886637302
1085.88,152.2848045647844
1087.163,152.3456818424698
1088.4540000000002,152.40643820075
1089.741,152.46708512767182
1090.967,152.52763787624224
1092.214,152.5881150612291
1093.4700000000003,152.64853808836088
1094.743,152.70893044422414
1095.9720000000002,152.7693168814701
1097.2310000000002,152.8297225326647
1098.484,152.89017199639218
1099.752,152.95068843752895
1101.0370000000003,153.01129274129448
1102.317,153.0720027579991
1103.5480000000002,153.13283267426937
1104.792,153.19379253891233
1106.0410000000002,153.25488795858587
1107.328,153.3161199751955
1108.623,153.37748512677535
1109.899,153.43897568261383
1111.1710000000003,153.50058004137975
1112.4679999999998,153.5622832671159
1113.7530000000002,153.62406773120688
1115.038,153.68591383117175
1116.321,153.74780075121322
1117.6109999999999,153.8097072262633
1118.8899999999999,153.87161227343302
1120.174,153.93349586055413
1121.466,153.99533948378001
1122.752,154.05712663371986
1124.04,154.1188431368083
1125.328,154.18047736315972
1126.618,154.24202030265081
1127.9050000000002,154.30346551566282
1129.1390000000001,154.36480897309477
1130.4030000000002,154.42604880493383
1131.658,154.48718497907228
1132.938,154.54821893355768
1134.201,154.6091531901893
1135.482,154.66999097489992
1136.775,154.73073586589675
1138.0520000000001,154.79139148981716
1139.3429999999998,154.8519612804909
1140.6309999999999,154.9124483066113
1141.9070000000002,154.97285517531805
1143.2060000000001,155.03318401036756
1144.4940000000001,155.09343649588848
1145.7780000000002,155.15361397357984
1147.065,155.21371758076063
1148.306,155.27374841045446
1149.562,155.33370767613107
1150.817,155.3935968647275
1152.0819999999999,155.4534178618491
1153.3609999999999,155.51317303469634
1154.6370000000002,155.57286526473482
1155.886,155.63249792631763
1157.158,155.69207480571166
1158.424,155.75159996759902
1159.687,155.81107757866985
1160.9410000000003,155.87051169879223
1162.225,155.9299060558376
1163.513,155.989263818824
